DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
19900216,32550.0000,33525.0000,32550.0000,33273.7500,11110,20017,0,0,0.0000
19900220,33393.7500,33825.0000,33393.7500,33480.0000,7943,20928,0,0,0.0000
19900221,33656.2500,34350.0000,33262.5000,34316.2500,9560,20634,0,0,0.0000
19900222,34406.2500,35025.0000,33956.2500,34980.0000,10077,21246,0,0,0.0000
19900223,35250.0000,35400.0000,34575.0000,34826.2500,11406,21083,0,0,0.0000
19900226,34387.5000,35137.5000,34387.5000,34747.5000,2387,20588,0,0,0.0000
19900227,34312.5000,34762.5000,34031.2500,34143.7500,6817,20339,0,0,0.0000
19900228,34200.0000,35212.5000,34068.7500,35171.2500,8340,20429,0,0,0.0000
19900301,35250.0000,36562.5000,35250.0000,36183.7500,11198,20684,0,0,0.0000
19900302,36468.7500,37312.5000,36412.5000,37305.0000,11548,20557,0,0,0.0000
19900305,37350.0000,39356.2500,37350.0000,39090.0000,12371,20758,0,0,0.0000
19900306,38887.5000,39562.5000,37500.0000,38002.5000,14804,20121,0,0,0.0000
19900307,38475.0000,39131.2500,38006.2500,38467.5000,9536,19404,0,0,0.0000
19900308,38718.7500,39281.2500,38287.5000,38313.7500,8980,19707,0,0,0.0000
19900309,37218.7500,37837.5000,35906.2500,35943.7500,14088,20369,0,0,0.0000
19900312,35850.0000,36468.7500,34631.2500,35576.2500,15491,20515,0,0,0.0000
19900313,35906.2500,36937.5000,35812.5000,36697.5000,9591,20143,0,0,0.0000
19900314,37125.0000,37312.5000,35250.0000,35261.2500,11822,19330,0,0,0.0000
19900315,34875.0000,36281.2500,34875.0000,36142.5000,8544,19487,0,0,0.0000
19900316,34968.7500,36000.0000,33562.5000,33900.0000,15809,18886,0,0,0.0000
19900319,33000.0000,33843.7500,32737.5000,32898.7500,13354,18236,0,0,0.0000
19900320,33543.7500,34575.0000,33450.0000,34203.7500,10918,16968,0,0,0.0000
19900321,33900.0000,34425.0000,33562.5000,33772.5000,7543,16787,0,0,0.0000
19900322,33562.5000,34987.5000,33562.5000,34728.7500,8352,16891,0,0,0.0000
19900323,35100.0000,35362.5000,33412.5000,33487.5000,11181,16467,0,0,0.0000
19900326,33393.7500,34406.2500,33300.0000,34140.0000,5858,16692,0,0,0.0000
19900327,34425.0000,34650.0000,33468.7500,33761.2500,8924,17177,0,0,0.0000
19900328,33656.2500,34650.0000,33656.2500,34050.0000,5666,16421,0,0,0.0000
19900329,34387.5000,34425.0000,33712.5000,34275.0000,4154,16436,0,0,0.0000
19900330,34218.7500,34650.0000,34181.2500,34552.5000,4191,16743,0,0,0.0000
19900402,34687.5000,34818.7500,34237.5000,34293.7500,3554,16446,0,0,0.0000
19900403,33975.0000,34593.7500,33975.0000,34511.2500,3580,16410,0,0,0.0000
19900404,34706.2500,35625.0000,34706.2500,35621.2500,9092,16484,0,0,0.0000
19900405,36000.0000,36937.5000,36000.0000,36281.2500,12342,16306,0,0,0.0000
19900406,35925.0000,36525.0000,35643.7500,35876.2500,7673,15704,0,0,0.0000
19900409,35812.5000,36562.5000,35775.0000,36423.7500,6772,14676,0,0,0.0000
19900410,36937.5000,37425.0000,36637.5000,36663.7500,9652,13890,199007,199007,0.0000
19900411,37218.7500,37818.7500,36300.0000,36446.2500,10552,14230,0,0,656.2500
19900412,36487.5000,36900.0000,36150.0000,36705.0000,6401,14594,0,0,0.0000
19900416,36806.2500,37312.5000,36750.0000,37106.2500,3896,15177,0,0,0.0000
19900417,36787.5000,37087.5000,36525.0000,36697.5000,5910,16009,0,0,0.0000
19900418,36225.0000,36450.0000,35568.7500,35583.7500,12308,17186,0,0,0.0000
19900419,35493.7500,36000.0000,35493.7500,35936.2500,13033,18757,0,0,0.0000
19900420,36093.7500,37350.0000,36093.7500,36626.2500,8361,18865,0,0,0.0000
19900423,36937.5000,37162.5000,36637.5000,36851.2500,3833,18689,0,0,0.0000
19900424,36843.7500,36937.5000,36281.2500,36510.0000,4646,18792,0,0,0.0000
19900425,36225.0000,36337.5000,35287.5000,35302.5000,8365,18594,0,0,0.0000
19900426,35175.0000,35831.2500,35137.5000,35411.2500,7345,18497,0,0,0.0000
19900427,35381.2500,35550.0000,35062.5000,35182.5000,3256,18203,0,0,0.0000
19900430,35025.0000,35418.7500,34912.5000,35148.7500,4070,18308,0,0,0.0000
19900501,35025.0000,35550.0000,34687.5000,34807.5000,3935,18207,0,0,0.0000
19900502,34406.2500,34818.7500,34406.2500,34627.5000,4949,18066,0,0,0.0000
19900503,34781.2500,35250.0000,34575.0000,34702.5000,5776,18456,0,0,0.0000
19900504,34800.0000,35062.5000,34406.2500,34661.2500,4414,18421,0,0,0.0000
19900507,34650.0000,34912.5000,34443.7500,34601.2500,2409,18327,0,0,0.0000
19900508,34650.0000,35137.5000,34650.0000,35103.7500,4086,18424,0,0,0.0000
19900509,35437.5000,35531.2500,35193.7500,35358.7500,3491,18558,0,0,0.0000
19900510,35231.2500,35418.7500,34800.0000,34938.7500,4184,18838,0,0,0.0000
19900511,34537.5000,34687.5000,33862.5000,34278.7500,9899,18990,0,0,0.0000
19900514,33825.0000,34387.5000,33768.7500,34098.7500,4508,18926,0,0,0.0000
19900515,34237.5000,34968.7500,34237.5000,34961.2500,5517,18733,0,0,0.0000
19900516,35437.5000,36075.0000,34987.5000,35711.2500,10973,18893,0,0,0.0000
19900517,35531.2500,36037.5000,35362.5000,35561.2500,6760,18644,0,0,0.0000
19900518,35175.0000,36168.7500,35175.0000,35928.7500,8391,18830,0,0,0.0000
19900521,36093.7500,36600.0000,36056.2500,36288.7500,5989,18642,0,0,0.0000
19900522,36375.0000,36487.5000,35925.0000,36468.7500,5490,18419,0,0,0.0000
19900523,36487.5000,36825.0000,36093.7500,36131.2500,6331,18035,0,0,0.0000
19900524,35925.0000,36600.0000,35925.0000,36487.5000,3284,17905,0,0,0.0000
19900525,36656.2500,36862.5000,36225.0000,36450.0000,5061,17618,0,0,0.0000
19900529,36337.5000,36487.5000,35531.2500,35681.2500,6224,17346,0,0,0.0000
19900530,35550.0000,36262.5000,35550.0000,36037.5000,5908,17254,0,0,0.0000
19900531,35962.5000,36112.5000,35025.0000,35268.7500,10542,16413,0,0,0.0000
19900601,35062.5000,35587.5000,34893.7500,34912.5000,7480,15526,0,0,0.0000
19900604,34800.0000,35118.7500,34725.0000,34837.5000,3016,15465,0,0,0.0000
19900605,34706.2500,35681.2500,34706.2500,35493.7500,6292,15097,0,0,0.0000
19900606,35662.5000,35700.0000,35062.5000,35231.2500,4703,14922,0,0,0.0000
19900607,34987.5000,35775.0000,34987.5000,35531.2500,5956,14480,0,0,0.0000
19900608,35268.7500,35550.0000,34856.2500,34893.7500,6613,13824,199009,199009,0.0000
19900611,35531.2500,35625.0000,35100.0000,35287.5000,6034,15352,0,0,637.5000
19900612,35062.5000,35437.5000,35062.5000,35325.0000,8086,16668,0,0,0.0000
19900613,35437.5000,35568.7500,35250.0000,35250.0000,5252,17395,0,0,0.0000
19900614,34987.5000,35043.7500,33393.7500,33525.0000,16072,18802,0,0,0.0000
19900615,33600.0000,34162.5000,33468.7500,33881.2500,9545,19358,0,0,0.0000
19900618,33787.5000,34256.2500,33675.0000,34200.0000,5956,19605,0,0,0.0000
19900619,34031.2500,34406.2500,33975.0000,34068.7500,8750,19934,0,0,0.0000
19900620,33768.7500,33843.7500,33075.0000,33412.5000,12253,21130,0,0,0.0000
19900621,33412.5000,33900.0000,33281.2500,33487.5000,7573,21276,0,0,0.0000
19900622,33300.0000,33581.2500,32737.5000,33037.5000,7410,21044,0,0,0.0000
19900625,33075.0000,33300.0000,33056.2500,33187.5000,2694,21000,0,0,0.0000
19900626,32962.5000,33093.7500,32306.2500,32831.2500,6363,21253,0,0,0.0000
19900627,32662.5000,33450.0000,32662.5000,33131.2500,5289,21771,0,0,0.0000
19900628,33300.0000,33318.7500,32475.0000,32643.7500,5766,21623,0,0,0.0000
19900629,32362.5000,32587.5000,31968.7500,32100.0000,6502,21545,0,0,0.0000
19900702,31912.5000,32925.0000,31800.0000,32568.7500,5225,21636,0,0,0.0000
19900703,32906.2500,33262.5000,32718.7500,33187.5000,5481,21666,0,0,0.0000
19900705,34312.5000,34500.0000,33075.0000,33225.0000,8322,21476,0,0,0.0000
19900706,32906.2500,33150.0000,32437.5000,32812.5000,4580,21101,0,0,0.0000
19900709,32475.0000,32775.0000,32362.5000,32568.7500,3054,20960,0,0,0.0000
19900710,32643.7500,33225.0000,32643.7500,33187.5000,5425,20633,0,0,0.0000
19900711,33375.0000,33600.0000,32587.5000,33000.0000,6263,20354,0,0,0.0000
19900712,32812.5000,33243.7500,32062.5000,32231.2500,7272,20154,0,0,0.0000
19900713,31950.0000,32343.7500,31687.5000,31931.2500,6098,19939,0,0,0.0000
19900716,32062.5000,32606.2500,32062.5000,32343.7500,3665,20052,0,0,0.0000
19900717,32437.5000,32681.2500,32250.0000,32343.7500,4971,19617,0,0,0.0000
19900718,32737.5000,33337.5000,32475.0000,32981.2500,7244,19640,0,0,0.0000
19900719,33375.0000,33450.0000,32812.5000,33318.7500,6543,19787,0,0,0.0000
19900720,33187.5000,33281.2500,32475.0000,32587.5000,4289,19769,0,0,0.0000
19900723,32531.2500,32775.0000,32362.5000,32681.2500,2546,19946,0,0,0.0000
19900724,32850.0000,33000.0000,32550.0000,32981.2500,4016,19988,0,0,0.0000
19900725,32925.0000,33356.2500,32850.0000,33300.0000,5699,19603,0,0,0.0000
19900726,33225.0000,34087.5000,33225.0000,34068.7500,10744,19461,0,0,0.0000
19900727,34050.0000,34462.5000,33731.2500,34406.2500,7723,18739,0,0,0.0000
19900730,34593.7500,34818.7500,33693.7500,33918.7500,7858,18391,0,0,0.0000
19900731,33937.5000,35175.0000,33937.5000,35175.0000,10749,18510,0,0,0.0000
19900801,35156.2500,35493.7500,34743.7500,34968.7500,9391,17823,0,0,0.0000
19900802,34125.0000,34875.0000,34125.0000,34537.5000,5880,17412,0,0,0.0000
19900803,34443.7500,34556.2500,33993.7500,34031.2500,6218,16273,0,0,0.0000
19900806,33918.7500,34743.7500,33806.2500,34631.2500,6315,16015,0,0,0.0000
19900807,34725.0000,35100.0000,34500.0000,34725.0000,6207,15611,0,0,0.0000
19900808,34462.5000,34875.0000,34425.0000,34443.7500,4177,15325,0,0,0.0000
19900809,34425.0000,35137.5000,34275.0000,34912.5000,7324,14653,199012,199012,0.0000
19900810,36581.2500,36618.7500,36243.7500,36562.5000,5178,18716,0,0,1406.2500
19900813,36450.0000,37312.5000,36243.7500,37312.5000,8417,19961,0,0,0.0000
19900814,37275.0000,37800.0000,36750.0000,36825.0000,10644,20929,0,0,0.0000
19900815,36712.5000,37425.0000,36618.7500,37312.5000,8166,21068,0,0,0.0000
19900816,37350.0000,37650.0000,36600.0000,36825.0000,8864,21863,0,0,0.0000
19900817,36937.5000,37125.0000,36618.7500,36937.5000,5625,22014,0,0,0.0000
19900820,37087.5000,37387.5000,36300.0000,36300.0000,10748,23536,0,0,0.0000
19900821,36318.7500,36900.0000,36093.7500,36468.7500,9636,24679,0,0,0.0000
19900822,36843.7500,37312.5000,36656.2500,37312.5000,11774,26130,0,0,0.0000
19900823,37593.7500,38625.0000,37593.7500,38606.2500,10375,27712,0,0,0.0000
19900824,38400.0000,38887.5000,38212.5000,38868.7500,7774,28618,0,0,0.0000
19900827,39000.0000,39093.7500,37987.5000,38100.0000,7942,28784,0,0,0.0000
19900828,38062.5000,38475.0000,37818.7500,38156.2500,5624,28808,0,0,0.0000
19900829,38006.2500,38325.0000,37725.0000,37893.7500,4869,28601,0,0,0.0000
19900830,37593.7500,38981.2500,37593.7500,38925.0000,7130,28965,0,0,0.0000
19900831,38775.0000,38868.7500,38287.5000,38568.7500,4669,28761,0,0,0.0000
19900904,38343.7500,38381.2500,37912.5000,37950.0000,4330,29210,0,0,0.0000
19900905,37968.7500,38962.5000,37537.5000,38887.5000,7709,29678,0,0,0.0000
19900906,39000.0000,39225.0000,38118.7500,38343.7500,6979,30066,0,0,0.0000
19900907,38156.2500,38475.0000,36750.0000,36843.7500,11293,28715,0,0,0.0000
19900910,36843.7500,36900.0000,36243.7500,36768.7500,8987,28058,0,0,0.0000
19900911,36975.0000,37237.5000,36787.5000,36993.7500,5113,27905,0,0,0.0000
19900912,36900.0000,37068.7500,36225.0000,36412.5000,6898,27443,0,0,0.0000
19900913,36187.5000,36337.5000,35643.7500,35662.5000,8782,27628,0,0,0.0000
19900914,35625.0000,36412.5000,35625.0000,35925.0000,6118,27123,0,0,0.0000
19900917,36000.0000,36431.2500,35943.7500,36187.5000,3130,26804,0,0,0.0000
19900918,36187.5000,36468.7500,35850.0000,35868.7500,5442,26516,0,0,0.0000
19900919,35906.2500,36712.5000,35887.5000,36412.5000,5010,26455,0,0,0.0000
19900920,36468.7500,36600.0000,36037.5000,36225.0000,4007,26085,0,0,0.0000
19900921,36225.0000,36675.0000,36168.7500,36562.5000,3996,25906,0,0,0.0000
19900924,35868.7500,36150.0000,35175.0000,35250.0000,10459,24957,0,0,0.0000
19900925,35343.7500,35756.2500,35175.0000,35493.7500,4673,24672,0,0,0.0000
19900926,35512.5000,35737.5000,35287.5000,35381.2500,2872,24449,0,0,0.0000
19900927,35268.7500,35812.5000,35250.0000,35437.5000,4557,24296,0,0,0.0000
19900928,35475.0000,35531.2500,34781.2500,34875.0000,8733,24801,0,0,0.0000
19901001,34781.2500,35062.5000,34500.0000,34650.0000,6313,25103,0,0,0.0000
19901002,34781.2500,35175.0000,34706.2500,35062.5000,3936,25080,0,0,0.0000
19901003,35137.5000,35418.7500,35137.5000,35287.5000,4614,24419,0,0,0.0000
19901004,35475.0000,35568.7500,34687.5000,34931.2500,5698,24923,0,0,0.0000
19901005,35156.2500,35231.2500,34650.0000,34837.5000,4347,24733,0,0,0.0000
19901008,34950.0000,35325.0000,34762.5000,35137.5000,3554,24785,0,0,0.0000
19901009,35306.2500,35437.5000,35006.2500,35043.7500,3641,24363,0,0,0.0000
19901010,34968.7500,35025.0000,34125.0000,34218.7500,6493,24561,0,0,0.0000
19901011,34237.5000,34406.2500,33956.2500,34331.2500,5425,24185,0,0,0.0000
19901012,34406.2500,34987.5000,34406.2500,34687.5000,4481,24077,0,0,0.0000
19901015,34593.7500,34912.5000,34593.7500,34800.0000,2206,23904,0,0,0.0000
19901016,34856.2500,35043.7500,34275.0000,34443.7500,5617,24103,0,0,0.0000
19901017,34406.2500,35137.5000,34406.2500,34875.0000,5752,23876,0,0,0.0000
19901018,34912.5000,35006.2500,34500.0000,34725.0000,4783,23824,0,0,0.0000
19901019,34818.7500,34856.2500,34087.5000,34331.2500,6713,23883,0,0,0.0000
19901022,34125.0000,35025.0000,34125.0000,34875.0000,6364,24163,0,0,0.0000
19901023,34950.0000,35100.0000,34312.5000,34425.0000,7104,23728,0,0,0.0000
19901024,34593.7500,34762.5000,34368.7500,34500.0000,2836,23540,0,0,0.0000
19901025,34593.7500,34687.5000,34218.7500,34237.5000,2798,23147,0,0,0.0000
19901026,34050.0000,34537.5000,33900.0000,34350.0000,5670,23095,0,0,0.0000
19901029,34425.0000,34762.5000,34050.0000,34687.5000,4332,22812,0,0,0.0000
19901030,34687.5000,34781.2500,34443.7500,34631.2500,4264,22526,0,0,0.0000
19901031,34631.2500,34687.5000,33900.0000,33937.5000,6628,22145,0,0,0.0000
19901101,33562.5000,33731.2500,33281.2500,33318.7500,10472,22030,0,0,0.0000
19901102,33375.0000,33562.5000,33150.0000,33262.5000,12547,21444,0,0,0.0000
19901105,33300.0000,33375.0000,32212.5000,32250.0000,11993,21418,0,0,0.0000
19901106,32325.0000,32512.5000,32006.2500,32193.7500,9243,21331,0,0,0.0000
19901107,32287.5000,32718.7500,32025.0000,32193.7500,8602,20485,0,0,0.0000
19901108,32118.7500,32606.2500,32006.2500,32512.5000,5428,19758,199103,199103,0.0000
19901109,33975.0000,34162.5000,32943.7500,33112.5000,8844,18234,0,0,1425.0000
19901112,33112.5000,33187.5000,32812.5000,33168.7500,7230,18987,0,0,0.0000
19901113,33187.5000,33262.5000,32625.0000,32906.2500,7711,20637,0,0,0.0000
19901114,32906.2500,33150.0000,32737.5000,32906.2500,9197,22595,0,0,0.0000
19901115,32812.5000,32906.2500,32100.0000,32156.2500,8943,23523,0,0,0.0000
19901116,32137.5000,32287.5000,31650.0000,32043.7500,12824,25525,0,0,0.0000
19901119,31987.5000,33112.5000,31987.5000,33093.7500,15465,29056,0,0,0.0000
19901120,32962.5000,33075.0000,32175.0000,32400.0000,8298,29854,0,0,0.0000
19901121,32287.5000,32700.0000,32081.2500,32137.5000,4906,30088,0,0,0.0000
19901126,32250.0000,33093.7500,31950.0000,33075.0000,6819,29591,0,0,0.0000
19901127,33093.7500,33337.5000,32493.7500,33000.0000,7183,29653,0,0,0.0000
19901128,32625.0000,32981.2500,32625.0000,32925.0000,3575,29388,0,0,0.0000
19901129,32850.0000,33656.2500,32850.0000,33187.5000,8851,29995,0,0,0.0000
19901130,33375.0000,33506.2500,32550.0000,32587.5000,6936,31137,0,0,0.0000
19901203,32662.5000,33262.5000,32587.5000,32756.2500,5884,31757,0,0,0.0000
19901204,33093.7500,34350.0000,32812.5000,34106.2500,11609,31420,0,0,0.0000
19901205,34162.5000,34593.7500,33918.7500,34256.2500,8872,29794,0,0,0.0000
19901206,34068.7500,35043.7500,34012.5000,34950.0000,10179,28607,0,0,0.0000
19901207,34781.2500,35025.0000,34312.5000,34575.0000,7338,28708,0,0,0.0000
19901210,34425.0000,34575.0000,34237.5000,34350.0000,3100,28561,0,0,0.0000
19901211,34500.0000,35250.0000,34443.7500,35137.5000,7215,29451,0,0,0.0000
19901212,34968.7500,35325.0000,34650.0000,35250.0000,7849,29398,0,0,0.0000
19901213,35062.5000,35925.0000,35062.5000,35812.5000,8945,29170,0,0,0.0000
19901214,35587.5000,35831.2500,35306.2500,35381.2500,5876,29878,0,0,0.0000
19901217,35137.5000,35306.2500,34893.7500,34912.5000,3664,29663,0,0,0.0000
19901218,34931.2500,34968.7500,34556.2500,34668.7500,4546,29269,0,0,0.0000
19901219,34537.5000,35212.5000,34312.5000,34350.0000,7294,28985,0,0,0.0000
19901220,34162.5000,34500.0000,33862.5000,34031.2500,6629,29153,0,0,0.0000
19901221,33937.5000,34200.0000,33243.7500,33412.5000,6102,28587,0,0,0.0000
19901226,33562.5000,33693.7500,32681.2500,32775.0000,6151,27563,0,0,0.0000
19901227,32906.2500,33300.0000,32812.5000,32981.2500,6018,27200,0,0,0.0000
19901228,32718.7500,33356.2500,32718.7500,33243.7500,2430,26626,0,0,0.0000
19910102,33412.5000,33412.5000,32737.5000,33018.7500,4025,26965,0,0,0.0000
19910103,32925.0000,33787.5000,32906.2500,33468.7500,6433,26989,0,0,0.0000
19910104,33262.5000,33487.5000,33150.0000,33337.5000,2062,26880,0,0,0.0000
19910107,33206.2500,34162.5000,33206.2500,33900.0000,6975,26822,0,0,0.0000
19910108,33937.5000,34050.0000,33562.5000,33918.7500,5168,26675,0,0,0.0000
19910109,34125.0000,34237.5000,33675.0000,33806.2500,5966,26318,0,0,0.0000
19910110,33787.5000,34031.2500,33412.5000,33731.2500,5591,26111,0,0,0.0000
19910111,33431.2500,33637.5000,32906.2500,32925.0000,8582,26102,0,0,0.0000
19910114,32343.7500,32700.0000,32343.7500,32456.2500,9824,25026,0,0,0.0000
19910115,32343.7500,32550.0000,31987.5000,32287.5000,9394,24776,0,0,0.0000
19910116,32137.5000,32700.0000,32025.0000,32606.2500,6068,24758,0,0,0.0000
19910117,32662.5000,33037.5000,32531.2500,33000.0000,4835,24069,0,0,0.0000
19910118,33000.0000,33150.0000,32812.5000,32906.2500,3979,24016,0,0,0.0000
19910121,32550.0000,32775.0000,32437.5000,32700.0000,2896,24079,0,0,0.0000
19910122,32812.5000,33075.0000,32493.7500,32512.5000,5583,23482,0,0,0.0000
19910123,32362.5000,32568.7500,32175.0000,32400.0000,4257,22719,0,0,0.0000
19910124,32306.2500,32775.0000,32306.2500,32531.2500,3942,22596,0,0,0.0000
19910125,32343.7500,32568.7500,31987.5000,32231.2500,7075,21732,0,0,0.0000
19910128,31837.5000,32043.7500,31012.5000,31050.0000,12633,22870,0,0,0.0000
19910129,30993.7500,31293.7500,30956.2500,31181.2500,7237,21777,0,0,0.0000
19910130,31368.7500,31462.5000,30825.0000,31106.2500,9465,21105,0,0,0.0000
19910131,31125.0000,31293.7500,30862.5000,31125.0000,6652,20782,0,0,0.0000
19910201,31312.5000,31500.0000,30843.7500,30862.5000,11147,20937,0,0,0.0000
19910204,30750.0000,31500.0000,30656.2500,31275.0000,7521,19775,0,0,0.0000
19910205,31462.5000,31668.7500,31275.0000,31631.2500,6761,19459,0,0,0.0000
19910206,31612.5000,31968.7500,31218.7500,31312.5000,9150,18536,0,0,0.0000
19910207,31368.7500,31500.0000,31162.5000,31481.2500,3788,18159,0,0,0.0000
19910208,31462.5000,32775.0000,31462.5000,32718.7500,13415,15996,199105,199105,0.0000
19910211,33525.0000,34162.5000,33525.0000,33825.0000,16561,18297,0,0,956.2500
19910212,33712.5000,33750.0000,33318.7500,33637.5000,9269,17968,0,0,0.0000
19910213,34350.0000,35156.2500,34350.0000,35100.0000,18832,19098,0,0,0.0000
19910214,35212.5000,35343.7500,34781.2500,35231.2500,10598,19219,0,0,0.0000
19910215,35025.0000,35437.5000,34781.2500,34818.7500,10642,19613,0,0,0.0000
19910219,35156.2500,35250.0000,34762.5000,34912.5000,11453,20204,0,0,0.0000
19910220,34818.7500,35625.0000,34818.7500,35493.7500,11022,21528,0,0,0.0000
19910221,35681.2500,35718.7500,35268.7500,35287.5000,6864,21674,0,0,0.0000
19910222,35100.0000,35137.5000,34425.0000,34500.0000,9161,21975,0,0,0.0000
19910225,34556.2500,34837.5000,34406.2500,34781.2500,3526,22119,0,0,0.0000
19910226,34631.2500,34743.7500,34425.0000,34725.0000,2875,21981,0,0,0.0000
19910227,34575.0000,34875.0000,33975.0000,34031.2500,5098,21766,0,0,0.0000
19910228,34125.0000,34875.0000,33881.2500,34781.2500,7005,21557,0,0,0.0000
19910301,34856.2500,35137.5000,34556.2500,34762.5000,7929,21329,0,0,0.0000
19910304,34912.5000,35100.0000,34143.7500,34500.0000,6028,21751,0,0,0.0000
19910305,34462.5000,35212.5000,34462.5000,35118.7500,7748,22030,0,0,0.0000
19910306,35250.0000,36187.5000,35250.0000,35943.7500,12678,23822,0,0,0.0000
19910307,35812.5000,36000.0000,35475.0000,35850.0000,7521,23777,0,0,0.0000
19910308,35531.2500,35868.7500,34931.2500,34968.7500,9336,24228,0,0,0.0000
19910311,34968.7500,35268.7500,34706.2500,34725.0000,5462,23898,0,0,0.0000
19910312,34368.7500,34537.5000,33937.5000,34125.0000,10381,22899,0,0,0.0000
19910313,34406.2500,34950.0000,34350.0000,34856.2500,7615,22919,0,0,0.0000
19910314,34406.2500,34837.5000,34162.5000,34781.2500,7457,22361,0,0,0.0000
19910315,34781.2500,35100.0000,34518.7500,34781.2500,4894,22001,0,0,0.0000
19910318,34593.7500,35493.7500,34593.7500,35400.0000,7428,22406,0,0,0.0000
19910319,35531.2500,35700.0000,34237.5000,34387.5000,11869,22306,0,0,0.0000
19910320,34312.5000,35437.5000,33637.5000,35400.0000,15446,22448,0,0,0.0000
19910321,35062.5000,35812.5000,34781.2500,35625.0000,14032,23469,0,0,0.0000
19910322,37218.7500,37500.0000,34425.0000,34893.7500,20226,23315,0,0,0.0000
19910325,35287.5000,35775.0000,34818.7500,35025.0000,9343,22002,0,0,0.0000
19910326,35006.2500,35625.0000,34593.7500,35587.5000,9154,21457,0,0,0.0000
19910327,34968.7500,35775.0000,34968.7500,35775.0000,7779,20647,0,0,0.0000
19910328,35775.0000,35850.0000,35212.5000,35512.5000,6548,20280,0,0,0.0000
19910401,35343.7500,35775.0000,35343.7500,35662.5000,3362,20197,0,0,0.0000
19910402,35437.5000,35662.5000,35025.0000,35100.0000,6338,19884,0,0,0.0000
19910403,35025.0000,35512.5000,35025.0000,35268.7500,6053,19623,0,0,0.0000
19910404,34931.2500,35156.2500,34706.2500,34743.7500,7199,18535,0,0,0.0000
19910405,34725.0000,34987.5000,34593.7500,34856.2500,4638,18483,0,0,0.0000
19910408,34687.5000,35212.5000,34687.5000,34968.7500,5313,16857,0,0,0.0000
19910409,34781.2500,35006.2500,34181.2500,34200.0000,11103,16247,0,0,0.0000
19910410,34143.7500,34781.2500,34087.5000,34443.7500,10295,13925,199107,199107,0.0000
19910411,35362.5000,35512.5000,35100.0000,35362.5000,5902,16858,0,0,862.5000
19910412,35250.0000,35381.2500,35006.2500,35175.0000,5732,17009,0,0,0.0000
19910415,35100.0000,35550.0000,35100.0000,35306.2500,5414,17279,0,0,0.0000
19910416,35456.2500,35625.0000,35268.7500,35437.5000,6150,17990,0,0,0.0000
19910417,35325.0000,35437.5000,34968.7500,35118.7500,7838,18907,0,0,0.0000
19910418,35043.7500,35175.0000,34893.7500,35062.5000,8084,20469,0,0,0.0000
19910419,34968.7500,35025.0000,34125.0000,34181.2500,19478,23329,0,0,0.0000
19910422,34312.5000,34650.0000,34256.2500,34443.7500,6347,23605,0,0,0.0000
19910423,34443.7500,34631.2500,34050.0000,34050.0000,5732,23497,0,0,0.0000
19910424,33900.0000,34087.5000,33468.7500,33993.7500,9236,23162,0,0,0.0000
19910425,33843.7500,34200.0000,33843.7500,33937.5000,3597,23069,0,0,0.0000
19910426,33375.0000,33675.0000,33300.0000,33393.7500,7207,23219,0,0,0.0000
19910429,33281.2500,33693.7500,33281.2500,33562.5000,3051,23187,0,0,0.0000
19910430,33600.0000,33806.2500,33337.5000,33506.2500,5327,22870,0,0,0.0000
19910501,33506.2500,33918.7500,33487.5000,33881.2500,2255,22551,0,0,0.0000
19910502,33881.2500,34031.2500,33150.0000,33262.5000,6796,22940,0,0,0.0000
19910503,33187.5000,33468.7500,33000.0000,33225.0000,4676,22951,0,0,0.0000
19910506,33187.5000,33375.0000,32737.5000,33000.0000,4628,22959,0,0,0.0000
19910507,33037.5000,33318.7500,33037.5000,33150.0000,2765,22724,0,0,0.0000
19910508,33056.2500,33318.7500,33056.2500,33168.7500,2537,22687,0,0,0.0000
19910509,33168.7500,33281.2500,32850.0000,32925.0000,5108,22654,0,0,0.0000
19910510,32681.2500,33675.0000,32587.5000,33525.0000,7829,23456,0,0,0.0000
19910513,33300.0000,33375.0000,33018.7500,33206.2500,3299,23039,0,0,0.0000
19910514,33150.0000,33487.5000,32962.5000,33450.0000,4547,22932,0,0,0.0000
19910515,33468.7500,33600.0000,33337.5000,33543.7500,4408,22833,0,0,0.0000
19910516,33637.5000,33675.0000,33150.0000,33281.2500,3992,22789,0,0,0.0000
19910517,33393.7500,33693.7500,33393.7500,33675.0000,4814,21923,0,0,0.0000
19910520,33656.2500,33825.0000,33600.0000,33656.2500,2747,21735,0,0,0.0000
19910521,33356.2500,33525.0000,32812.5000,32831.2500,8312,21913,0,0,0.0000
19910522,32662.5000,32775.0000,32343.7500,32550.0000,7658,22372,0,0,0.0000
19910523,32568.7500,32793.7500,32287.5000,32437.5000,5517,22190,0,0,0.0000
19910524,32550.0000,32756.2500,32550.0000,32643.7500,2696,22072,0,0,0.0000
19910528,32662.5000,33112.5000,32437.5000,32456.2500,6902,21880,0,0,0.0000
19910529,32381.2500,32475.0000,32212.5000,32418.7500,3743,20962,0,0,0.0000
19910530,32531.2500,32700.0000,32437.5000,32681.2500,4832,20770,0,0,0.0000
19910531,32587.5000,32718.7500,32343.7500,32512.5000,3283,20654,0,0,0.0000
19910603,32362.5000,32775.0000,32362.5000,32512.5000,4025,20484,0,0,0.0000
19910604,32550.0000,32718.7500,32550.0000,32643.7500,2789,20145,0,0,0.0000
